"order_id","order_date","order_total","user_type","product_id","variation_id","quantity","coupon","meta.yarn_usage"
"19937",2020-09-29,103.51,"registered customer","17551","18157",2,NA,NA
"19937",2020-09-29,103.51,"registered customer","17955","18563",1,NA,NA
"19936",2020-09-28,197.76,"registered customer","19207","9999",5,NA,NA
"19936",2020-09-28,197.76,"registered customer","3115","16202",3,NA,NA
"19936",2020-09-28,197.76,"registered customer","3115","7723",3,NA,NA
"19935",2020-09-28,29.43,"guest","2586","18004",1,NA,NA
"19933",2020-09-27,31.59,"registered customer","19107","19110",1,NA,NA
"19931",2020-09-25,38,"guest",NA,NA,NA,NA,NA
"19930",2020-09-25,22,"registered customer","1946","3631",1,NA,NA
"19929",2020-09-25,76.8,"guest","16934","9999",4,NA,NA
"19917",2020-09-24,38,"guest",NA,NA,NA,NA,NA
"19916",2020-09-23,126.16,"guest","13654","16071",1,NA,NA
"19916",2020-09-23,126.16,"guest","13654","16703",1,NA,NA
"19916",2020-09-23,126.16,"guest","13654","16715",1,NA,NA
"19916",2020-09-23,126.16,"guest","13654","17270",1,NA,NA
"19916",2020-09-23,126.16,"guest","13654","17399",1,NA,NA
"19916",2020-09-23,126.16,"guest","13654","18329",1,NA,NA
"19916",2020-09-23,126.16,"guest","13654","18333",1,NA,NA
"19916",2020-09-23,126.16,"guest","18281","19030",1,NA,NA
"19908",2020-09-22,112.14,"guest","18963","18964",1,NA,NA
"19908",2020-09-22,112.14,"guest","18963","18965",2,NA,NA
"19908",2020-09-22,112.14,"guest","18963","18966",1,NA,NA
"19908",2020-09-22,112.14,"guest","18963","18968",2,NA,NA
"19907",2020-09-22,242.83,"wholesale buyer","17955","17956",2,NA,NA
"19907",2020-09-22,242.83,"wholesale buyer","17955","19607",2,NA,NA
"19907",2020-09-22,242.83,"wholesale buyer","17955","19608",2,NA,NA
"19907",2020-09-22,242.83,"wholesale buyer","2382","15875",2,NA,NA
"19907",2020-09-22,242.83,"wholesale buyer","2382","19792",2,NA,NA
"19904",2020-09-20,54,"registered customer","1946","14336",1,NA,NA
"19904",2020-09-20,54,"registered customer","1946","1947",2,NA,NA
"19903",2020-09-20,38.94,"registered customer","1085","1091",1,NA,NA
"19903",2020-09-20,38.94,"registered customer","1085","2517",1,NA,NA
"19902",2020-09-19,56.25,"registered customer","11180","12634",2,NA,NA
"19902",2020-09-19,56.25,"registered customer","18199","18201",1,NA,NA
"19901",2020-09-18,40.23,"guest","16934","9999",1,NA,NA
"19900",2020-09-17,110.54,"registered customer","17702","17710",1,NA,NA
"19900",2020-09-17,110.54,"registered customer","17702","17711",1,NA,NA
"19900",2020-09-17,110.54,"registered customer","17702","19895",2,NA,NA
"19900",2020-09-17,110.54,"registered customer","18977","19481",1,NA,NA
"19899",2020-09-17,104.94,"registered customer","2382","19788",2,NA,NA
"19899",2020-09-17,104.94,"registered customer","2382","19791",2,NA,NA
"19899",2020-09-17,104.94,"registered customer","2382","19792",2,NA,NA
"19890",2020-09-16,56.68,"registered customer","13654","18568",1,"1signup",NA
"19890",2020-09-16,56.68,"registered customer","16440","16448",1,"1signup",NA
"19890",2020-09-16,56.68,"registered customer","18281","18288",1,"1signup",NA
"19888",2020-09-15,38.06,"guest","17088","9999",1,NA,NA
"19888",2020-09-15,38.06,"guest","17551","18164",1,NA,NA
"19887",2020-09-15,126.21,"wholesale buyer","1987","2005",5,NA,NA
"19887",2020-09-15,126.21,"wholesale buyer","605","1051",3,NA,NA
"19886",2020-09-14,82.16,"registered customer","18963","18969",3,NA,NA
"19886",2020-09-14,82.16,"registered customer","19107","19111",1,NA,NA
"19885",2020-09-14,248.28,"wholesale buyer","1085","1090",4,NA,NA
"19885",2020-09-14,248.28,"wholesale buyer","1085","1092",4,NA,NA
"19885",2020-09-14,248.28,"wholesale buyer","1085","1101",4,NA,NA
"19885",2020-09-14,248.28,"wholesale buyer","1085","1103",4,NA,NA
"19885",2020-09-14,248.28,"wholesale buyer","1085","1383",4,NA,NA
"19885",2020-09-14,248.28,"wholesale buyer","1085","1384",4,NA,NA
"19885",2020-09-14,248.28,"wholesale buyer","1085","18986",4,NA,NA
"19885",2020-09-14,248.28,"wholesale buyer","1085","2517",4,NA,NA
"19845",2020-09-14,60.6,"guest","1987","2005",1,NA,NA
"19845",2020-09-14,60.6,"guest","1987","2012",1,NA,NA
"19845",2020-09-14,60.6,"guest","1987","3082",1,NA,NA
"19844",2020-09-13,64.89,"registered customer","16934","9999",1,NA,NA
"19844",2020-09-13,64.89,"registered customer","17848","18106",1,NA,NA
"19844",2020-09-13,64.89,"registered customer","17848","18111",1,NA,NA
"19844",2020-09-13,64.89,"registered customer","18199","18201",1,NA,NA
"19843",2020-09-13,75.93,"guest","11161","19367",1,NA,NA
"19843",2020-09-13,75.93,"guest","1749","18081",1,NA,NA
"19843",2020-09-13,75.93,"guest","1749","18083",1,NA,NA
"19843",2020-09-13,75.93,"guest","1946","3631",2,NA,NA
"19842",2020-09-12,62.75,"guest","1987","2013",1,NA,NA
"19842",2020-09-12,62.75,"guest","1987","2507",1,NA,NA
"19841",2020-09-11,119.69,"registered customer","12357","12365",1,NA,NA
"19841",2020-09-11,119.69,"registered customer","17088","9999",1,NA,NA
"19841",2020-09-11,119.69,"registered customer","17551","17558",1,NA,NA
"19841",2020-09-11,119.69,"registered customer","9357","17520",3,NA,NA
"19841",2020-09-11,119.69,"registered customer","9581","10493",1,NA,NA
"19840",2020-09-10,160.31,"guest","1739","2558",9,NA,NA
"19839",2020-09-08,60.57,"guest","18963","18967",3,NA,NA
"19838",2020-09-08,95.95,"registered customer","18354","18355",1,NA,NA
"19838",2020-09-08,95.95,"registered customer","18354","18356",1,NA,NA
"19838",2020-09-08,95.95,"registered customer","18952","18953",1,NA,NA
"19838",2020-09-08,95.95,"registered customer","18952","18954",2,NA,NA
"19837",2020-09-08,94.92,"registered customer",NA,NA,NA,NA,NA
"19836",2020-09-08,141.26,"guest","15032","19210",9,NA,NA
"19834",2020-09-07,56.95,"guest","16287","16290",2,"thankyouworkforce",NA
"19834",2020-09-07,56.95,"guest","18199","18200",1,"thankyouworkforce",NA
"19833",2020-09-07,81.82,"wholesale buyer","2698","17886",1,"thankyouworkforce",NA
"19832",2020-09-07,35.7,"guest","1085","1089",2,"thankyouworkforce",NA
"19831",2020-09-07,33.8,"guest","1946","2267",2,"thankyouworkforce",NA
"19830",2020-09-07,133.52,"guest","17166","17198",1,"thankyouworkforce",NA
"19830",2020-09-07,133.52,"guest","17166","17199",2,"thankyouworkforce",NA
"19830",2020-09-07,133.52,"guest","17166","17200",1,"thankyouworkforce",NA
"19830",2020-09-07,133.52,"guest","17166","17202",1,"thankyouworkforce",NA
"19830",2020-09-07,133.52,"guest","17166","17204",1,"thankyouworkforce",NA
"19830",2020-09-07,133.52,"guest","17166","17355",1,"thankyouworkforce",NA
"19830",2020-09-07,133.52,"guest","17166","17360",1,"thankyouworkforce",NA
"19830",2020-09-07,133.52,"guest","1791","1792",3,"thankyouworkforce",NA
"19830",2020-09-07,133.52,"guest","2586","18004",2,"thankyouworkforce",NA
"19829",2020-09-05,62.46,"registered customer",NA,NA,NA,"thankyouworkforce",NA
"19828",2020-09-05,159.04,"guest","16406","19580",1,"thankyouworkforce",NA
"19828",2020-09-05,159.04,"guest","16440","17938",2,"thankyouworkforce",NA
"19828",2020-09-05,159.04,"guest","19708","19709",3,"thankyouworkforce",NA
"19828",2020-09-05,159.04,"guest","19708","19711",1,"thankyouworkforce",NA
"19828",2020-09-05,159.04,"guest","19708","19713",1,"thankyouworkforce",NA
"19827",2020-09-05,114.38,"wholesale buyer","11161","12660",1,"thankyouworkforce",NA
"19827",2020-09-05,114.38,"wholesale buyer","11161","19366",1,"thankyouworkforce",NA
"19827",2020-09-05,114.38,"wholesale buyer","11161","19367",1,"thankyouworkforce",NA
"19827",2020-09-05,114.38,"wholesale buyer","11161","19654",1,"thankyouworkforce",NA
"19827",2020-09-05,114.38,"wholesale buyer","11161","19655",1,"thankyouworkforce",NA
"19827",2020-09-05,114.38,"wholesale buyer","18952","18954",1,"thankyouworkforce",NA
"19826",2020-09-05,92.71,"guest","16440","16444",1,"1signup",NA
"19826",2020-09-05,92.71,"guest","16440","16726",1,"1signup",NA
"19826",2020-09-05,92.71,"guest","16440","19692",1,"1signup",NA
"19826",2020-09-05,92.71,"guest","16546","16548",1,"1signup",NA
"19826",2020-09-05,92.71,"guest","16546","16562",1,"1signup",NA
"19825",2020-09-05,365.94,"registered customer","16614","16619",1,"thankyouworkforce",NA
"19825",2020-09-05,365.94,"registered customer","16614","16621",1,"thankyouworkforce",NA
"19825",2020-09-05,365.94,"registered customer","16614","16623",1,"thankyouworkforce",NA
"19825",2020-09-05,365.94,"registered customer","16614","16627",1,"thankyouworkforce",NA
"19825",2020-09-05,365.94,"registered customer","16614","16629",1,"thankyouworkforce",NA
"19825",2020-09-05,365.94,"registered customer","16614","16631",1,"thankyouworkforce",NA
"19825",2020-09-05,365.94,"registered customer","16614","18687",1,"thankyouworkforce",NA
"19825",2020-09-05,365.94,"registered customer","16614","18688",1,"thankyouworkforce",NA
"19825",2020-09-05,365.94,"registered customer","16614","18689",1,"thankyouworkforce",NA
"19825",2020-09-05,365.94,"registered customer","16614","19253",1,"thankyouworkforce",NA
"19825",2020-09-05,365.94,"registered customer","16614","19276",1,"thankyouworkforce",NA
"19825",2020-09-05,365.94,"registered customer","16614","19277",1,"thankyouworkforce",NA
"19825",2020-09-05,365.94,"registered customer","16614","19347",1,"thankyouworkforce",NA
"19825",2020-09-05,365.94,"registered customer","16614","19348",1,"thankyouworkforce",NA
"19824",2020-09-05,119.17,"registered customer","13312","19591",1,"thankyouworkforce",NA
"19824",2020-09-05,119.17,"registered customer","17955","19607",2,"thankyouworkforce",NA
"19824",2020-09-05,119.17,"registered customer","18952","18954",1,"thankyouworkforce",NA
"19824",2020-09-05,119.17,"registered customer","2577","5179",3,"thankyouworkforce",NA
"19824",2020-09-05,119.17,"registered customer","2577","6994",1,"thankyouworkforce",NA
"19823",2020-09-04,56.96,"registered customer","19107","19113",1,"thankyouworkforce",NA
"19822",2020-09-04,51.34,"guest","16047","9999",1,"thankyouworkforce",NA
"19822",2020-09-04,51.34,"guest","19708","19710",1,"thankyouworkforce",NA
"19822",2020-09-04,51.34,"guest","2382","15921",1,"thankyouworkforce",NA
"19821",2020-09-04,99.19,"registered customer","16440","16448",1,NA,NA
"19821",2020-09-04,99.19,"registered customer","16440","17938",1,NA,NA
"19821",2020-09-04,99.19,"registered customer","16440","19445",1,NA,NA
"19821",2020-09-04,99.19,"registered customer","16440","19692",1,NA,NA
"19821",2020-09-04,99.19,"registered customer","16440","19693",1,NA,NA
"19820",2020-09-04,143.45,"registered customer","11161","12660",1,"thankyouworkforce",NA
"19820",2020-09-04,143.45,"registered customer","11161","12661",1,"thankyouworkforce",NA
"19820",2020-09-04,143.45,"registered customer","11161","12676",1,"thankyouworkforce",NA
"19820",2020-09-04,143.45,"registered customer","11161","19367",1,"thankyouworkforce",NA
"19820",2020-09-04,143.45,"registered customer","1749","18081",1,"thankyouworkforce",NA
"19820",2020-09-04,143.45,"registered customer","1749","18082",1,"thankyouworkforce",NA
"19820",2020-09-04,143.45,"registered customer","1749","18085",1,"thankyouworkforce",NA
"19820",2020-09-04,143.45,"registered customer","1749","18086",1,"thankyouworkforce",NA
"19820",2020-09-04,143.45,"registered customer","18281","18282",1,"thankyouworkforce",NA
"19820",2020-09-04,143.45,"registered customer","18281","18287",1,"thankyouworkforce",NA
"19820",2020-09-04,143.45,"registered customer","18281","19027",1,"thankyouworkforce",NA
"19819",2020-09-04,114.05,"guest","2698","12616",1,"thankyouworkforce",NA
"19819",2020-09-04,114.05,"guest","2698","18389",1,"thankyouworkforce",NA
"19819",2020-09-04,114.05,"guest","2698","18391",1,"thankyouworkforce",NA
"19819",2020-09-04,114.05,"guest","2698","2700",1,"thankyouworkforce",NA
"19819",2020-09-04,114.05,"guest","6342","15537",1,"thankyouworkforce",NA
"19819",2020-09-04,114.05,"guest","6342","15538",1,"thankyouworkforce",NA
"19819",2020-09-04,114.05,"guest","6342","16873",1,"thankyouworkforce",NA
"19818",2020-09-04,83.81,"registered customer","11161","11162",1,"thankyouworkforce",NA
"19818",2020-09-04,83.81,"registered customer","11161","11163",1,"thankyouworkforce",NA
"19818",2020-09-04,83.81,"registered customer","11161","12660",1,"thankyouworkforce",NA
"19818",2020-09-04,83.81,"registered customer","11161","19367",1,"thankyouworkforce",NA
"19818",2020-09-04,83.81,"registered customer","11161","19655",1,"thankyouworkforce",NA
"19817",2020-09-04,52.36,"guest",NA,NA,NA,"thankyouworkforce",NA
"19816",2020-09-04,213.18,"guest","15032","18591",3,"thankyouworkforce",NA
"19816",2020-09-04,213.18,"guest","16546","16554",8,"thankyouworkforce",NA
"19815",2020-09-04,434.64,"guest","15032","19210",20,"thankyouworkforce",NA
"19815",2020-09-04,434.64,"guest","16546","16552",6,"thankyouworkforce",NA
"19815",2020-09-04,434.64,"guest","16546","19634",6,"thankyouworkforce",NA
"19814",2020-09-04,248.95,"registered customer","11161","11162",2,"thankyouworkforce",NA
"19814",2020-09-04,248.95,"registered customer","11161","12660",2,"thankyouworkforce",NA
"19814",2020-09-04,248.95,"registered customer","11161","19367",2,"thankyouworkforce",NA
"19814",2020-09-04,248.95,"registered customer","11161","19654",2,"thankyouworkforce",NA
"19814",2020-09-04,248.95,"registered customer","11161","19655",2,"thankyouworkforce",NA
"19814",2020-09-04,248.95,"registered customer","17303","17304",1,"thankyouworkforce",NA
"19814",2020-09-04,248.95,"registered customer","18199","18201",3,"thankyouworkforce",NA
"19814",2020-09-04,248.95,"registered customer","19708","19711",3,"thankyouworkforce",NA
"19813",2020-09-04,153.36,"registered customer","18199","18201",2,"thankyouworkforce",NA
"19813",2020-09-04,153.36,"registered customer","18977","19487",1,"thankyouworkforce",NA
"19813",2020-09-04,153.36,"registered customer","18977","19488",1,"thankyouworkforce",NA
"19813",2020-09-04,153.36,"registered customer","2698","14848",2,"thankyouworkforce",NA
"19813",2020-09-04,153.36,"registered customer","7709","16834",1,"thankyouworkforce",NA
"19813",2020-09-04,153.36,"registered customer","7709","7710",1,"thankyouworkforce",NA
"19812",2020-09-04,67.08,"guest","1987","11442",2,"thankyouworkforce",NA
"19812",2020-09-04,67.08,"guest","1987","2008",1,"thankyouworkforce",NA
"19812",2020-09-04,67.08,"guest","1987","2009",1,"thankyouworkforce",NA
"19811",2020-09-04,33.8,"guest","1946","15021",1,"thankyouworkforce",NA
"19811",2020-09-04,33.8,"guest","1946","1947",1,"thankyouworkforce",NA
"19810",2020-09-04,220.84,"guest","1739","12346",4,"thankyouworkforce",NA
"19810",2020-09-04,220.84,"guest","1739","12989",3,"thankyouworkforce",NA
"19810",2020-09-04,220.84,"guest","1739","17063",2,"thankyouworkforce",NA
"19810",2020-09-04,220.84,"guest","1739","17408",2,"thankyouworkforce",NA
"19810",2020-09-04,220.84,"guest","1739","2530",2,"thankyouworkforce",NA
"19810",2020-09-04,220.84,"guest","1739","2558",2,"thankyouworkforce",NA
"19809",2020-09-04,76.17,"wholesale buyer","19107","19108",1,"thankyouworkforce",NA
"19809",2020-09-04,76.17,"wholesale buyer","19107","19115",1,"thankyouworkforce",NA
"19768",2020-09-01,601.28,"guest","1739","12346",6,NA,NA
"19768",2020-09-01,601.28,"guest","1739","17063",6,NA,NA
"19768",2020-09-01,601.28,"guest","1739","17325",6,NA,NA
"19768",2020-09-01,601.28,"guest","1739","17408",3,NA,NA
"19768",2020-09-01,601.28,"guest","1739","2530",3,NA,NA
"19768",2020-09-01,601.28,"guest","1739","2558",6,NA,NA
"19768",2020-09-01,601.28,"guest","1739","6050",6,NA,NA
"19767",2020-09-01,65.97,"registered customer","12357","12363",1,NA,NA
"19767",2020-09-01,65.97,"registered customer","17410","17413",1,NA,NA
"19767",2020-09-01,65.97,"registered customer","19107","19113",1,NA,NA
"19765",2020-08-31,99,"guest",NA,NA,NA,NA,NA
"19764",2020-08-31,56.25,"registered customer","11180","13994",2,NA,NA
"19764",2020-08-31,56.25,"registered customer","18199","18201",1,NA,NA
"19763",2020-08-31,99.18,"guest","13654","17399",3,NA,NA
"19763",2020-08-31,99.18,"guest","13654","19015",3,NA,NA
"19762",2020-08-31,33.74,"guest","1749","18081",1,NA,NA
"19762",2020-08-31,33.74,"guest","1749","18085",1,NA,NA
"19729",2020-08-30,240.32,"registered customer","10496","10510",1,NA,NA
"19729",2020-08-30,240.32,"registered customer","10496","10718",1,NA,NA
"19729",2020-08-30,240.32,"registered customer","11180","13992",1,NA,NA
"19729",2020-08-30,240.32,"registered customer","2698","14849",1,NA,NA
"19729",2020-08-30,240.32,"registered customer","2698","2701",1,NA,NA
"19729",2020-08-30,240.32,"registered customer","3680","9999",3,NA,NA
"19728",2020-08-29,56.89,"registered customer","18281","18282",1,"merrymaid",NA
"19728",2020-08-29,56.89,"registered customer","18281","19027",1,"merrymaid",NA
"19727",2020-08-29,34.28,"registered customer","18281","18282",1,"merrymaid",NA
"19727",2020-08-29,34.28,"registered customer","18281","18289",1,"merrymaid",NA
"19726",2020-08-28,115.07,"guest","18281","18282",2,"merrymaid",NA
"19726",2020-08-28,115.07,"guest","18281","18284",1,"merrymaid",NA
"19726",2020-08-28,115.07,"guest","18281","18289",1,"merrymaid",NA
"19726",2020-08-28,115.07,"guest","18281","18561",1,"merrymaid",NA
"19726",2020-08-28,115.07,"guest","18281","19029",1,"merrymaid",NA
"19726",2020-08-28,115.07,"guest","18281","19031",1,"merrymaid",NA
"19633",2020-08-28,132.88,"wholesale buyer","10060","10061",1,NA,NA
"19633",2020-08-28,132.88,"wholesale buyer","2382","15875",1,NA,NA
"19633",2020-08-28,132.88,"wholesale buyer","2382","15878",1,NA,NA
"19633",2020-08-28,132.88,"wholesale buyer","2382","15921",1,NA,NA
"19633",2020-08-28,132.88,"wholesale buyer","2382","17136",1,NA,NA
"19633",2020-08-28,132.88,"wholesale buyer","2382","17138",1,NA,NA
"19633",2020-08-28,132.88,"wholesale buyer","2382","18317",1,NA,NA
"19633",2020-08-28,132.88,"wholesale buyer","2382","2384",1,NA,NA
"19632",2020-08-28,42.3,"guest","1739","2558",1,NA,NA
"19632",2020-08-28,42.3,"guest","1739","6050",1,NA,NA
"19631",2020-08-28,57.12,"guest","16934","9999",1,"merrymaid",NA
"19631",2020-08-28,57.12,"guest","18281","18287",1,"merrymaid",NA
"19627",2020-08-28,75.68,"guest","13654","16074",1,NA,NA
"19627",2020-08-28,75.68,"guest","13654","16703",1,NA,NA
"19627",2020-08-28,75.68,"guest","17702","17708",1,NA,NA
"19626",2020-08-28,35.23,"guest",NA,NA,NA,"1signup",NA
"19625",2020-08-27,64.89,"guest","15530","18042",1,NA,NA
"19625",2020-08-27,64.89,"guest","16614","19278",1,NA,NA
"19625",2020-08-27,64.89,"guest","18952","18953",1,NA,NA
"19624",2020-08-27,53.99,"guest","14587","14589",5,NA,NA
"19624",2020-08-27,53.99,"guest","2382","2384",1,NA,NA
"19619",2020-08-25,26.2,"guest","1987","2005",1,NA,NA
"19618",2020-08-25,26.2,"guest","1987","2005",1,NA,NA
"19617",2020-08-25,55.74,"registered customer","1987","2006",1,"1signup",NA
"19617",2020-08-25,55.74,"registered customer","1987","2013",1,"1signup",NA
"19617",2020-08-25,55.74,"registered customer","605","1883",1,"1signup",NA
"19615",2020-08-24,188.78,"guest","13654","18567",1,NA,NA
"19615",2020-08-24,188.78,"guest","16047","9999",1,NA,NA
