"order_id","order_date","order_total","user_type","product_id","variation_id","quantity","coupon","meta.yarn_usage","order_ym","order_y","order_m"
"21713",2021-02-04,440.88,"wholesale buyer","11180","12639",10,NA,NA,"2021-02",2021,2
"21713",2021-02-04,440.88,"wholesale buyer","11180","13992",5,NA,NA,"2021-02",2021,2
"21713",2021-02-04,440.88,"wholesale buyer","11180","13994",5,NA,NA,"2021-02",2021,2
"21713",2021-02-04,440.88,"wholesale buyer","11180","19883",10,NA,NA,"2021-02",2021,2
"21712",2021-02-04,78.5,"wholesale buyer","1987","2005",1,NA,NA,"2021-02",2021,2
"21712",2021-02-04,78.5,"wholesale buyer","1987","2008",1,NA,NA,"2021-02",2021,2
"21712",2021-02-04,78.5,"wholesale buyer","1987","2009",1,NA,NA,"2021-02",2021,2
"21712",2021-02-04,78.5,"wholesale buyer","1987","2012",1,NA,NA,"2021-02",2021,2
"21712",2021-02-04,78.5,"wholesale buyer","1987","2015",1,NA,NA,"2021-02",2021,2
"21712",2021-02-04,78.5,"wholesale buyer","1987","2017",1,NA,NA,"2021-02",2021,2
"21712",2021-02-04,78.5,"wholesale buyer","1987","3082",1,NA,NA,"2021-02",2021,2
"21710",2021-02-04,108.27,"guest","10855","13050",1,"1signup",NA,"2021-02",2021,2
"21710",2021-02-04,108.27,"guest","10855","14306",1,"1signup",NA,"2021-02",2021,2
"21710",2021-02-04,108.27,"guest","19175","19176",2,"1signup",NA,"2021-02",2021,2
"21710",2021-02-04,108.27,"guest","19175","19177",1,"1signup",NA,"2021-02",2021,2
"21710",2021-02-04,108.27,"guest","19175","19180",1,"1signup",NA,"2021-02",2021,2
"21700",2021-02-03,38.06,"registered customer","20506","21485",2,NA,NA,"2021-02",2021,2
"21699",2021-02-03,189.85,"guest","21551","21552",1,NA,NA,"2021-02",2021,2
"21699",2021-02-03,189.85,"guest","21551","21562",1,NA,NA,"2021-02",2021,2
"21699",2021-02-03,189.85,"guest","21551","21564",2,NA,NA,"2021-02",2021,2
"21699",2021-02-03,189.85,"guest","21551","21566",1,NA,NA,"2021-02",2021,2
"21699",2021-02-03,189.85,"guest","2260","6710",1,NA,NA,"2021-02",2021,2
"21699",2021-02-03,189.85,"guest","2260","6711",1,NA,NA,"2021-02",2021,2
"21699",2021-02-03,189.85,"guest","2260","6734",1,NA,NA,"2021-02",2021,2
"21699",2021-02-03,189.85,"guest","2260","6735",1,NA,NA,"2021-02",2021,2
"21699",2021-02-03,189.85,"guest","2260","6736",1,NA,NA,"2021-02",2021,2
"21699",2021-02-03,189.85,"guest","2260","6737",1,NA,NA,"2021-02",2021,2
"21697",2021-02-03,39.16,"registered customer","605","1046",2,"1signup",NA,"2021-02",2021,2
"21696",2021-02-02,334.05,"registered customer","16614","16621",2,NA,NA,"2021-02",2021,2
"21696",2021-02-02,334.05,"registered customer","16614","16625",1,NA,NA,"2021-02",2021,2
"21696",2021-02-02,334.05,"registered customer","16614","16629",2,NA,NA,"2021-02",2021,2
"21696",2021-02-02,334.05,"registered customer","18977","19482",1,NA,NA,"2021-02",2021,2
"21696",2021-02-02,334.05,"registered customer","18977","19485",1,NA,NA,"2021-02",2021,2
"21696",2021-02-02,334.05,"registered customer","18977","19487",1,NA,NA,"2021-02",2021,2
"21696",2021-02-02,334.05,"registered customer","6854","20773",2,NA,NA,"2021-02",2021,2
"21696",2021-02-02,334.05,"registered customer","6854","7124",2,NA,NA,"2021-02",2021,2
"21695",2021-02-02,78.92,"guest","1749","18081",1,NA,NA,"2021-02",2021,2
"21695",2021-02-02,78.92,"guest","19175","19179",3,NA,NA,"2021-02",2021,2
"21689",2021-02-02,134.96,"wholesale buyer","16614","16623",1,NA,NA,"2021-02",2021,2
"21689",2021-02-02,134.96,"wholesale buyer","16614","16631",1,NA,NA,"2021-02",2021,2
"21689",2021-02-02,134.96,"wholesale buyer","16614","18687",1,NA,NA,"2021-02",2021,2
"21689",2021-02-02,134.96,"wholesale buyer","16614","18689",1,NA,NA,"2021-02",2021,2
"21674",2021-02-01,58.42,"guest","16614","16629",1,NA,NA,"2021-02",2021,2
"21672",2021-01-30,41.98,"guest","1946","15014",1,NA,NA,"2021-01",2021,1
"21672",2021-01-30,41.98,"guest","1946","1947",1,NA,NA,"2021-01",2021,1
"21671",2021-01-30,40.24,"guest","10855","14805",2,NA,NA,"2021-01",2021,1
"21670",2021-01-30,69.21,"registered customer","21551","21562",1,NA,NA,"2021-01",2021,1
"21670",2021-01-30,69.21,"registered customer","21551","21564",1,NA,NA,"2021-01",2021,1
"21666",2021-01-29,46.7,"guest","13654","19016",1,NA,NA,"2021-01",2021,1
"21666",2021-01-29,46.7,"guest","13654","21128",1,NA,NA,"2021-01",2021,1
"21662",2021-01-29,131.04,"guest","1069","1071",1,NA,NA,"2021-01",2021,1
"21662",2021-01-29,131.04,"guest","14587","14589",1,NA,NA,"2021-01",2021,1
"21662",2021-01-29,131.04,"guest","16246","16252",1,NA,NA,"2021-01",2021,1
"21662",2021-01-29,131.04,"guest","16246","16254",1,NA,NA,"2021-01",2021,1
"21662",2021-01-29,131.04,"guest","16546","16548",1,NA,NA,"2021-01",2021,1
"21662",2021-01-29,131.04,"guest","16546","16556",1,NA,NA,"2021-01",2021,1
"21662",2021-01-29,131.04,"guest","16546","19635",1,NA,NA,"2021-01",2021,1
"21662",2021-01-29,131.04,"guest","19099","19101",1,NA,NA,"2021-01",2021,1
"21660",2021-01-28,43.03,"registered customer","17848","18108",1,"1signup",NA,"2021-01",2021,1
"21660",2021-01-28,43.03,"registered customer","19099","19100",1,"1signup",NA,"2021-01",2021,1
"21659",2021-01-28,151.54,"registered customer","13654","16071",1,"cloudyarn",NA,"2021-01",2021,1
"21659",2021-01-28,151.54,"registered customer","18281","19029",2,"cloudyarn",NA,"2021-01",2021,1
"21659",2021-01-28,151.54,"registered customer","18963","18967",1,"cloudyarn",NA,"2021-01",2021,1
"21659",2021-01-28,151.54,"registered customer","19099","19102",1,"cloudyarn",NA,"2021-01",2021,1
"21659",2021-01-28,151.54,"registered customer","21095","21105",1,"cloudyarn",NA,"2021-01",2021,1
"21659",2021-01-28,151.54,"registered customer","21429","21435",1,"cloudyarn",NA,"2021-01",2021,1
"21659",2021-01-28,151.54,"registered customer","9367","17127",1,"cloudyarn",NA,"2021-01",2021,1
"21637",2021-01-28,54.75,"guest","1085","1103",1,NA,NA,"2021-01",2021,1
"21637",2021-01-28,54.75,"guest","1085","2517",1,NA,NA,"2021-01",2021,1
"21600",2021-01-27,179.57,"registered customer","1085","1103",1,"cloudyarn",NA,"2021-01",2021,1
"21600",2021-01-27,179.57,"registered customer","1085","1383",2,"cloudyarn",NA,"2021-01",2021,1
"21600",2021-01-27,179.57,"registered customer","17848","18106",1,"cloudyarn",NA,"2021-01",2021,1
"21600",2021-01-27,179.57,"registered customer","17955","19802",1,"cloudyarn",NA,"2021-01",2021,1
"21600",2021-01-27,179.57,"registered customer","21095","21100",1,"cloudyarn",NA,"2021-01",2021,1
"21600",2021-01-27,179.57,"registered customer","21429","21435",1,"cloudyarn",NA,"2021-01",2021,1
"21600",2021-01-27,179.57,"registered customer","2382","17136",1,"cloudyarn",NA,"2021-01",2021,1
"21600",2021-01-27,179.57,"registered customer","2382","19788",1,"cloudyarn",NA,"2021-01",2021,1
"21600",2021-01-27,179.57,"registered customer","2382","19790",1,"cloudyarn",NA,"2021-01",2021,1
"21600",2021-01-27,179.57,"registered customer","2382","19791",1,"cloudyarn",NA,"2021-01",2021,1
"21599",2021-01-27,58.62,"guest","3680","13155",3,"1signup",NA,"2021-01",2021,1
"21550",2021-01-27,30.51,"guest","20468","20474",1,NA,NA,"2021-01",2021,1
"21540",2021-01-26,35.9,"registered customer","10060","10073",2,NA,NA,"2021-01",2021,1
"21539",2021-01-26,50.75,"registered customer","17166","17203",1,NA,NA,"2021-01",2021,1
"21535",2021-01-25,268.72,"guest","16614","16619",1,NA,NA,"2021-01",2021,1
"21535",2021-01-25,268.72,"guest","16614","16621",2,NA,NA,"2021-01",2021,1
"21535",2021-01-25,268.72,"guest","16614","16623",1,NA,NA,"2021-01",2021,1
"21535",2021-01-25,268.72,"guest","16614","16633",1,NA,NA,"2021-01",2021,1
"21535",2021-01-25,268.72,"guest","16614","18687",1,NA,NA,"2021-01",2021,1
"21535",2021-01-25,268.72,"guest","16614","18688",1,NA,NA,"2021-01",2021,1
"21533",2021-01-25,55.74,"registered customer","605","15120",1,"1signup",NA,"2021-01",2021,1
"21533",2021-01-25,55.74,"registered customer","605","1883",1,"1signup",NA,"2021-01",2021,1
"21533",2021-01-25,55.74,"registered customer","605","1886",1,"1signup",NA,"2021-01",2021,1
"21529",2021-01-25,60.59,"registered customer","16614","18689",1,NA,NA,"2021-01",2021,1
"21529",2021-01-25,60.59,"registered customer","1987","2005",1,NA,NA,"2021-01",2021,1
"21528",2021-01-25,352.18,"guest","17166","17201",1,NA,NA,"2021-01",2021,1
"21528",2021-01-25,352.18,"guest","17166","17355",1,NA,NA,"2021-01",2021,1
"21528",2021-01-25,352.18,"guest","17166","17356",1,NA,NA,"2021-01",2021,1
"21528",2021-01-25,352.18,"guest","17166","17359",1,NA,NA,"2021-01",2021,1
"21528",2021-01-25,352.18,"guest","17166","17362",2,NA,NA,"2021-01",2021,1
"21528",2021-01-25,352.18,"guest","9581","13184",2,NA,NA,"2021-01",2021,1
"21525",2021-01-24,50.83,"registered customer","11180","13992",1,"1signup",NA,"2021-01",2021,1
"21525",2021-01-24,50.83,"registered customer","2563","9222",1,"1signup",NA,"2021-01",2021,1
"21524",2021-01-24,24.58,"guest","605","1051",1,"1signup",NA,"2021-01",2021,1
"21523",2021-01-24,180.15,"registered customer","16287","16288",6,NA,NA,"2021-01",2021,1
"21523",2021-01-24,180.15,"registered customer","20986","20988",3,NA,NA,"2021-01",2021,1
"21522",2021-01-24,44.54,"registered customer","17848","18951",1,NA,NA,"2021-01",2021,1
"21521",2021-01-23,105.66,"guest","18963","18968",2,"cloudyarn",NA,"2021-01",2021,1
"21521",2021-01-23,105.66,"guest","21429","21435",4,"cloudyarn",NA,"2021-01",2021,1
"21520",2021-01-22,180.15,"guest","19175","19176",2,NA,NA,"2021-01",2021,1
"21520",2021-01-22,180.15,"guest","19175","19177",2,NA,NA,"2021-01",2021,1
"21520",2021-01-22,180.15,"guest","19175","19178",2,NA,NA,"2021-01",2021,1
"21520",2021-01-22,180.15,"guest","19175","19179",1,NA,NA,"2021-01",2021,1
"21520",2021-01-22,180.15,"guest","19175","19180",2,NA,NA,"2021-01",2021,1
"21519",2021-01-22,176.74,"guest","1085","1384",13,"1signup",NA,"2021-01",2021,1
"21518",2021-01-22,22.95,"guest","2260","6711",1,NA,NA,"2021-01",2021,1
"21517",2021-01-22,55.71,"registered customer","21095","21100",1,"1signup",NA,"2021-01",2021,1
"21517",2021-01-22,55.71,"registered customer","21095","21101",1,"1signup",NA,"2021-01",2021,1
"21517",2021-01-22,55.71,"registered customer","21095","21103",1,"1signup",NA,"2021-01",2021,1
"21516",2021-01-22,321.82,"wholesale buyer","12399","12401",2,NA,NA,"2021-01",2021,1
"21516",2021-01-22,321.82,"wholesale buyer","19551","9999",2,NA,NA,"2021-01",2021,1
"21516",2021-01-22,321.82,"wholesale buyer","19708","19710",1,NA,NA,"2021-01",2021,1
"21516",2021-01-22,321.82,"wholesale buyer","20506","21484",1,NA,NA,"2021-01",2021,1
"21516",2021-01-22,321.82,"wholesale buyer","20506","21487",1,NA,NA,"2021-01",2021,1
"21516",2021-01-22,321.82,"wholesale buyer","20506","21492",1,NA,NA,"2021-01",2021,1
"21516",2021-01-22,321.82,"wholesale buyer","20506","21493",1,NA,NA,"2021-01",2021,1
"21516",2021-01-22,321.82,"wholesale buyer","20506","21494",2,NA,NA,"2021-01",2021,1
"21516",2021-01-22,321.82,"wholesale buyer","20506","21495",1,NA,NA,"2021-01",2021,1
"21516",2021-01-22,321.82,"wholesale buyer","21095","21100",4,NA,NA,"2021-01",2021,1
"21516",2021-01-22,321.82,"wholesale buyer","21095","21102",1,NA,NA,"2021-01",2021,1
"21516",2021-01-22,321.82,"wholesale buyer","21095","21105",1,NA,NA,"2021-01",2021,1
"21515",2021-01-22,97.05,"wholesale buyer","16614","16627",1,NA,NA,"2021-01",2021,1
"21515",2021-01-22,97.05,"wholesale buyer","16614","19278",1,NA,NA,"2021-01",2021,1
"21515",2021-01-22,97.05,"wholesale buyer","6854","20772",1,NA,NA,"2021-01",2021,1
"21514",2021-01-22,87.87,"guest","20525","20528",1,"1signup",NA,"2021-01",2021,1
"21514",2021-01-22,87.87,"guest","20525","20531",1,"1signup",NA,"2021-01",2021,1
"21514",2021-01-22,87.87,"guest","20525","20532",1,"1signup",NA,"2021-01",2021,1
"21513",2021-01-22,118.62,"guest","21048","21054",1,NA,NA,"2021-01",2021,1
"21513",2021-01-22,118.62,"guest","21048","21056",1,NA,NA,"2021-01",2021,1
"21513",2021-01-22,118.62,"guest","21048","21058",1,NA,NA,"2021-01",2021,1
"21513",2021-01-22,118.62,"guest","21048","21064",1,NA,NA,"2021-01",2021,1
"21513",2021-01-22,118.62,"guest","21048","21068",1,NA,NA,"2021-01",2021,1
"21513",2021-01-22,118.62,"guest","21048","21070",1,NA,NA,"2021-01",2021,1
"21512",2021-01-22,88.94,"registered customer","1069","1071",1,"cloudyarn",NA,"2021-01",2021,1
"21512",2021-01-22,88.94,"registered customer","18963","18968",2,"cloudyarn",NA,"2021-01",2021,1
"21512",2021-01-22,88.94,"registered customer","21429","21435",2,"cloudyarn",NA,"2021-01",2021,1
"21482",2021-01-21,42.4,"guest","1987","2013",2,NA,NA,"2021-01",2021,1
"21466",2021-01-21,144.56,"registered customer","16614","16633",2,NA,NA,"2021-01",2021,1
"21466",2021-01-21,144.56,"registered customer","16614","19348",2,NA,NA,"2021-01",2021,1
"21456",2021-01-20,39.14,"registered customer","21429","21435",2,"cloudyarn",NA,"2021-01",2021,1
"21455",2021-01-20,228.72,"guest",NA,NA,NA,NA,NA,"2021-01",2021,1
"21454",2021-01-20,174.74,"guest","10496","10726",6,NA,NA,"2021-01",2021,1
"21454",2021-01-20,174.74,"guest","10496","10727",4,NA,NA,"2021-01",2021,1
"21453",2021-01-20,215.12,"guest","16614","16621",2,"1signup",NA,"2021-01",2021,1
"21453",2021-01-20,215.12,"guest","17702","17709",3,"1signup",NA,"2021-01",2021,1
"21453",2021-01-20,215.12,"guest","17702","17710",2,"1signup",NA,"2021-01",2021,1
"21453",2021-01-20,215.12,"guest","17702","17711",3,"1signup",NA,"2021-01",2021,1
"21453",2021-01-20,215.12,"guest","17702","17712",2,"1signup",NA,"2021-01",2021,1
"21452",2021-01-20,241.76,"guest","3680","13155",10,NA,NA,"2021-01",2021,1
"21452",2021-01-20,241.76,"guest","3680","9999",4,NA,NA,"2021-01",2021,1
"21451",2021-01-20,26.2,"guest","605","1050",1,NA,NA,"2021-01",2021,1
"21450",2021-01-20,31.58,"registered customer","16999","17003",2,NA,NA,"2021-01",2021,1
"21449",2021-01-20,101.35,"registered customer","10078","18075",1,NA,NA,"2021-01",2021,1
"21449",2021-01-20,101.35,"registered customer","10078","18190",1,NA,NA,"2021-01",2021,1
"21449",2021-01-20,101.35,"registered customer","21048","21054",1,NA,NA,"2021-01",2021,1
"21449",2021-01-20,101.35,"registered customer","21048","21058",1,NA,NA,"2021-01",2021,1
"21449",2021-01-20,101.35,"registered customer","21048","21060",1,NA,NA,"2021-01",2021,1
"21448",2021-01-20,163.88,"guest","14007","14014",1,NA,NA,"2021-01",2021,1
"21448",2021-01-20,163.88,"guest","16287","16288",1,NA,NA,"2021-01",2021,1
"21448",2021-01-20,163.88,"guest","18165","18166",1,NA,NA,"2021-01",2021,1
"21448",2021-01-20,163.88,"guest","18354","18355",1,NA,NA,"2021-01",2021,1
"21447",2021-01-20,100.3,"guest","14587","14588",2,NA,NA,"2021-01",2021,1
"21447",2021-01-20,100.3,"guest","14587","14591",1,NA,NA,"2021-01",2021,1
"21447",2021-01-20,100.3,"guest","16934","9999",2,NA,NA,"2021-01",2021,1
"21446",2021-01-20,41.08,"registered customer","21048","21054",1,"1signup",NA,"2021-01",2021,1
"21446",2021-01-20,41.08,"registered customer","21048","21060",1,"1signup",NA,"2021-01",2021,1
"21445",2021-01-20,35.9,"guest","10060","10061",2,NA,NA,"2021-01",2021,1
"21444",2021-01-20,133.73,"registered customer","18199","18200",1,NA,NA,"2021-01",2021,1
"21444",2021-01-20,133.73,"registered customer","18199","21173",1,NA,NA,"2021-01",2021,1
"21444",2021-01-20,133.73,"registered customer","20214","20215",1,NA,NA,"2021-01",2021,1
"21444",2021-01-20,133.73,"registered customer","20214","20216",1,NA,NA,"2021-01",2021,1
"21444",2021-01-20,133.73,"registered customer","20214","20217",1,NA,NA,"2021-01",2021,1
"21444",2021-01-20,133.73,"registered customer","20986","20987",1,NA,NA,"2021-01",2021,1
"21444",2021-01-20,133.73,"registered customer","20986","20989",1,NA,NA,"2021-01",2021,1
"21443",2021-01-19,204.54,"guest","605","1048",4,"1signup",NA,"2021-01",2021,1
"21443",2021-01-19,204.54,"guest","605","1051",4,"1signup",NA,"2021-01",2021,1
"21443",2021-01-19,204.54,"guest","605","1884",5,"1signup",NA,"2021-01",2021,1
"21442",2021-01-19,38.06,"guest","19846","19855",2,NA,NA,"2021-01",2021,1
"21442",2021-01-19,38.06,"guest","9824","9825",1,NA,NA,"2021-01",2021,1
"21442",2021-01-19,38.06,"guest","9824","9826",1,NA,NA,"2021-01",2021,1
"21441",2021-01-18,63.81,"registered customer","12357","17799",3,NA,NA,"2021-01",2021,1
"21440",2021-01-18,178.07,"wholesale buyer","1085","1088",2,NA,NA,"2021-01",2021,1
"21440",2021-01-18,178.07,"wholesale buyer","1085","1091",1,NA,NA,"2021-01",2021,1
"21440",2021-01-18,178.07,"wholesale buyer","1085","1095",2,NA,NA,"2021-01",2021,1
"21440",2021-01-18,178.07,"wholesale buyer","1085","1101",1,NA,NA,"2021-01",2021,1
"21440",2021-01-18,178.07,"wholesale buyer","1085","1103",1,NA,NA,"2021-01",2021,1
"21440",2021-01-18,178.07,"wholesale buyer","19107","19116",1,NA,NA,"2021-01",2021,1
"21440",2021-01-18,178.07,"wholesale buyer","605","1048",3,NA,NA,"2021-01",2021,1
"21440",2021-01-18,178.07,"wholesale buyer","605","11431",3,NA,NA,"2021-01",2021,1
"21440",2021-01-18,178.07,"wholesale buyer","605","1885",2,NA,NA,"2021-01",2021,1
"21420",2021-01-17,81.12,"guest","1085","1101",1,NA,NA,"2021-01",2021,1
"21420",2021-01-17,81.12,"guest","1085","1103",2,NA,NA,"2021-01",2021,1
"21420",2021-01-17,81.12,"guest","1085","19731",2,NA,NA,"2021-01",2021,1
"21419",2021-01-17,125.77,"guest","18281","18289",1,"1signup",NA,"2021-01",2021,1
"21419",2021-01-17,125.77,"guest","18281","18561",1,"1signup",NA,"2021-01",2021,1
"21419",2021-01-17,125.77,"guest","18281","19029",1,"1signup",NA,"2021-01",2021,1
"21419",2021-01-17,125.77,"guest","18281","19730",1,"1signup",NA,"2021-01",2021,1
"21419",2021-01-17,125.77,"guest","18281","20200",1,"1signup",NA,"2021-01",2021,1
"21419",2021-01-17,125.77,"guest","18281","21190",1,"1signup",NA,"2021-01",2021,1
"21419",2021-01-17,125.77,"guest","18281","21192",1,"1signup",NA,"2021-01",2021,1
"21418",2021-01-17,20,"wholesale buyer",NA,NA,NA,NA,NA,"2021-01",2021,1
"21417",2021-01-16,147.61,"guest","17166","17199",1,NA,NA,"2021-01",2021,1
"21417",2021-01-16,147.61,"guest","17166","17200",1,NA,NA,"2021-01",2021,1
"21417",2021-01-16,147.61,"guest","17166","17201",1,NA,NA,"2021-01",2021,1
"21417",2021-01-16,147.61,"guest","17166","17203",1,NA,NA,"2021-01",2021,1
"21417",2021-01-16,147.61,"guest","20204","20205",1,NA,NA,"2021-01",2021,1
"21416",2021-01-15,76.76,"registered customer","3680","9999",4,NA,NA,"2021-01",2021,1
"21414",2021-01-15,309.44,"registered customer","17032","18374",2,NA,NA,"2021-01",2021,1
"21414",2021-01-15,309.44,"registered customer","17032","18375",2,NA,NA,"2021-01",2021,1
"21414",2021-01-15,309.44,"registered customer","1946","18368",9,NA,NA,"2021-01",2021,1
"21414",2021-01-15,309.44,"registered customer","1946","3631",4,NA,NA,"2021-01",2021,1
"21414",2021-01-15,309.44,"registered customer","1946","3633",5,NA,NA,"2021-01",2021,1
"21413",2021-01-14,124.02,"registered customer","11161","11162",1,NA,NA,"2021-01",2021,1
"21413",2021-01-14,124.02,"registered customer","19099","19102",1,NA,NA,"2021-01",2021,1
"21413",2021-01-14,124.02,"registered customer","21048","21060",1,NA,NA,"2021-01",2021,1
"21413",2021-01-14,124.02,"registered customer","2563","9213",1,NA,NA,"2021-01",2021,1
"21413",2021-01-14,124.02,"registered customer","9357","16158",1,NA,NA,"2021-01",2021,1
"21413",2021-01-14,124.02,"registered customer","9841","9845",1,NA,NA,"2021-01",2021,1
"21405",2021-01-14,38,"registered customer","1946","15014",1,NA,NA,"2021-01",2021,1
"21405",2021-01-14,38,"registered customer","1946","1947",1,NA,NA,"2021-01",2021,1
"21404",2021-01-14,144.6,"registered customer","1987","19420",1,NA,NA,"2021-01",2021,1
"21404",2021-01-14,144.6,"registered customer","1987","19421",1,NA,NA,"2021-01",2021,1
"21404",2021-01-14,144.6,"registered customer","1987","2009",1,NA,NA,"2021-01",2021,1
"21404",2021-01-14,144.6,"registered customer","1987","2014",1,NA,NA,"2021-01",2021,1
"21404",2021-01-14,144.6,"registered customer","1987","2015",1,NA,NA,"2021-01",2021,1
"21404",2021-01-14,144.6,"registered customer","1987","2016",1,NA,NA,"2021-01",2021,1
"21404",2021-01-14,144.6,"registered customer","1987","2018",1,NA,NA,"2021-01",2021,1
"21404",2021-01-14,144.6,"registered customer","1987","2507",1,NA,NA,"2021-01",2021,1
"21402",2021-01-12,30.51,"guest","20468","20474",1,NA,NA,"2021-01",2021,1
"21401",2021-01-12,141.32,"registered customer","18977","21160",2,NA,NA,"2021-01",2021,1
"21401",2021-01-12,141.32,"registered customer","9841","9842",4,NA,NA,"2021-01",2021,1
"21400",2021-01-12,70.3,"registered customer","16614","16633",1,"1signup",NA,"2021-01",2021,1
"21400",2021-01-12,70.3,"registered customer","16614","19348",1,"1signup",NA,"2021-01",2021,1
"21399",2021-01-11,41.31,"guest",NA,NA,NA,NA,NA,"2021-01",2021,1
"21398",2021-01-11,189.89,"registered customer","16614","16617",1,"1signup",NA,"2021-01",2021,1
"21398",2021-01-11,189.89,"registered customer","16614","20466",1,"1signup",NA,"2021-01",2021,1
"21398",2021-01-11,189.89,"registered customer","19107","19111",1,"1signup",NA,"2021-01",2021,1
"21398",2021-01-11,189.89,"registered customer","19107","19113",3,"1signup",NA,"2021-01",2021,1
"21398",2021-01-11,189.89,"registered customer","19107","19115",1,"1signup",NA,"2021-01",2021,1
"21398",2021-01-11,189.89,"registered customer","19107","20453",1,"1signup",NA,"2021-01",2021,1
"21397",2021-01-11,73.53,"registered customer","20468","9999",1,NA,NA,"2021-01",2021,1
"21397",2021-01-11,73.53,"registered customer","20497","20504",1,NA,NA,"2021-01",2021,1
"21397",2021-01-11,73.53,"registered customer","20497","9999",1,NA,NA,"2021-01",2021,1
"21326",2021-01-11,38,"registered customer","1946","2267",2,NA,NA,"2021-01",2021,1
"21324",2021-01-10,42.39,"wholesale buyer","15530","18044",1,NA,NA,"2021-01",2021,1
"21323",2021-01-09,127.22,"guest","17955","17956",1,NA,NA,"2021-01",2021,1
"21323",2021-01-09,127.22,"guest","1946","1947",1,NA,NA,"2021-01",2021,1
"21323",2021-01-09,127.22,"guest","21000","21002",1,NA,NA,"2021-01",2021,1
"21323",2021-01-09,127.22,"guest","21017","21026",1,NA,NA,"2021-01",2021,1
"21322",2021-01-08,50.85,"guest","21048","21053",1,NA,NA,"2021-01",2021,1
"21322",2021-01-08,50.85,"guest","21048","21063",1,NA,NA,"2021-01",2021,1
"21322",2021-01-08,50.85,"guest","21048","21067",1,NA,NA,"2021-01",2021,1
"21321",2021-01-08,161.8,"guest","19175","19176",2,NA,NA,"2021-01",2021,1
"21321",2021-01-08,161.8,"guest","19175","19177",2,NA,NA,"2021-01",2021,1
"21321",2021-01-08,161.8,"guest","19175","19179",2,NA,NA,"2021-01",2021,1
"21321",2021-01-08,161.8,"guest","19175","19180",2,NA,NA,"2021-01",2021,1
"21320",2021-01-08,42.37,"registered customer","18165","18166",2,NA,NA,"2021-01",2021,1
"21320",2021-01-08,42.37,"registered customer","18165","18167",1,NA,NA,"2021-01",2021,1
"21319",2021-01-08,46.69,"guest","17032","18373",1,NA,NA,"2021-01",2021,1
"21319",2021-01-08,46.69,"guest","17702","17716",2,NA,NA,"2021-01",2021,1
"21318",2021-01-07,218.46,"registered customer","12357","17801",1,"1signup",NA,"2021-01",2021,1
"21318",2021-01-07,218.46,"registered customer","16614","16615",1,"1signup",NA,"2021-01",2021,1
"21318",2021-01-07,218.46,"registered customer","1739","2527",2,"1signup",NA,"2021-01",2021,1
"21318",2021-01-07,218.46,"registered customer","17702","17708",2,"1signup",NA,"2021-01",2021,1
"21318",2021-01-07,218.46,"registered customer","17702","17711",1,"1signup",NA,"2021-01",2021,1
"21318",2021-01-07,218.46,"registered customer","18977","19485",1,"1signup",NA,"2021-01",2021,1
"21318",2021-01-07,218.46,"registered customer","19107","19108",1,"1signup",NA,"2021-01",2021,1
"21318",2021-01-07,218.46,"registered customer","19107","19111",1,"1signup",NA,"2021-01",2021,1
"21318",2021-01-07,218.46,"registered customer","19107","19113",1,"1signup",NA,"2021-01",2021,1
"21317",2021-01-07,60.57,"guest","21095","21096",1,NA,NA,"2021-01",2021,1
"21316",2021-01-07,97.56,"registered customer","13312","19591",1,"1signup",NA,"2021-01",2021,1
"21316",2021-01-07,97.56,"registered customer","13312","19595",1,"1signup",NA,"2021-01",2021,1
"21316",2021-01-07,97.56,"registered customer","14587","14588",1,"1signup",NA,"2021-01",2021,1
"21316",2021-01-07,97.56,"registered customer","14587","14590",1,"1signup",NA,"2021-01",2021,1
"21316",2021-01-07,97.56,"registered customer","14587","14591",1,"1signup",NA,"2021-01",2021,1
"21316",2021-01-07,97.56,"registered customer","18970","18972",1,"1signup",NA,"2021-01",2021,1
"21316",2021-01-07,97.56,"registered customer","18970","18974",1,"1signup",NA,"2021-01",2021,1
"21315",2021-01-07,77.84,"registered customer","13790","13797",1,NA,NA,"2021-01",2021,1
"21315",2021-01-07,77.84,"registered customer","18952","18953",1,NA,NA,"2021-01",2021,1
"21315",2021-01-07,77.84,"registered customer","20468","20540",1,NA,NA,"2021-01",2021,1
"21314",2021-01-07,534.82,"wholesale buyer","13654","16715",1,NA,NA,"2021-01",2021,1
"21314",2021-01-07,534.82,"wholesale buyer","13654","18329",1,NA,NA,"2021-01",2021,1
"21314",2021-01-07,534.82,"wholesale buyer","13654","18331",1,NA,NA,"2021-01",2021,1
"21314",2021-01-07,534.82,"wholesale buyer","13654","18333",1,NA,NA,"2021-01",2021,1
"21314",2021-01-07,534.82,"wholesale buyer","13654","21128",1,NA,NA,"2021-01",2021,1
"21314",2021-01-07,534.82,"wholesale buyer","16614","16621",1,NA,NA,"2021-01",2021,1
"21314",2021-01-07,534.82,"wholesale buyer","16614","16625",1,NA,NA,"2021-01",2021,1
"21314",2021-01-07,534.82,"wholesale buyer","16614","16631",1,NA,NA,"2021-01",2021,1
"21314",2021-01-07,534.82,"wholesale buyer","16614","19277",1,NA,NA,"2021-01",2021,1
"21314",2021-01-07,534.82,"wholesale buyer","16614","20466",1,NA,NA,"2021-01",2021,1
"21314",2021-01-07,534.82,"wholesale buyer","18281","18282",1,NA,NA,"2021-01",2021,1
